,Volcano_Number,Eruption_Number,Activity_Type,ExplosivityIndexMax,StartEvidenceMethod,StartDateYear,StartDateMonth,StartDateDay,EndDateYear,EndDateMonth,EndDateDay,StartDate,EndDate
879,290030,18740,Confirmed Eruption,4,Observations: Reported,1973,7,14,1973,7,28,1973-07-14,1973-07-28
880,290030,18742,Confirmed Eruption,2,Observations: Reported,1978,7,20,1978,7,20,1978-07-20,1978-07-20
881,290030,18743,Confirmed Eruption,2,Observations: Reported,1981,6,10,1981,6,25,1981-06-10,1981-06-25
882,290030,18744,Uncertain Eruption,1,unknown,1982,2,10,1982,2,14,1982-02-10,1982-02-14
883,290070,20761,Confirmed Eruption,2,Observations: Reported,2012,8,16,2012,8,25,2012-08-16,2012-08-25
884,290070,20762,Confirmed Eruption,2,Observations: Reported,2013,2,16,2013,4,4,2013-02-16,2013-04-04
885,290070,18751,Confirmed Eruption,1,Observations: Reported,1970,7,2,1970,7,2,1970-07-02,1970-07-02
886,290070,18752,Confirmed Eruption,1,Observations: Reported,1973,1,16,1973,1,16,1973-01-16,1973-01-16
887,290070,18753,Confirmed Eruption,2,Observations: Reported,1973,5,16,1973,5,17,1973-05-16,1973-05-17
888,290070,18754,Confirmed Eruption,2,Observations: Reported,1989,5,3,1989,8,5,1989-05-03,1989-08-05
889,290100,18765,Confirmed Eruption,1,Observations: Reported,1999,10,7,1999,10,13,1999-10-07,1999-10-13
999,285070,18707,Confirmed Eruption,1,Observations: Reported,2008,11,18,2008,11,28,2008-11-18,2008-11-28
1000,285070,18700,Confirmed Eruption,1,Observations: Reported,1984,5,1,1984,5,1,1984-05-01,1984-05-01
1001,285070,18701,Confirmed Eruption,1,Observations: Reported,1988,1,5,1988,2,18,1988-01-05,1988-02-18
1002,285070,18702,Confirmed Eruption,1,Observations: Reported,1996,11,21,1996,11,21,1996-11-21,1996-11-21
1003,285070,18703,Confirmed Eruption,1,Observations: Reported,1998,11,9,1998,11,9,1998-11-09,1998-11-09
1004,285070,18704,Confirmed Eruption,1,Observations: Reported,2006,3,21,2006,3,21,2006-03-21,2006-03-21
1145,285020,18580,Confirmed Eruption,1,Observations: Reported,1996,3,5,1996,3,12,1996-03-05,1996-03-12
1146,285020,18581,Confirmed Eruption,2,Observations: Reported,1998,10,25,1998,10,25,1998-10-25,1998-10-25
1147,285020,18582,Confirmed Eruption,1,Observations: Reported,2000,9,4,2000,11,8,2000-09-04,2000-11-08
1148,285030,18602,Confirmed Eruption,2,Observations: Reported,2000,3,31,2001,9,15,2000-03-31,2001-09-15
1149,285030,18601,Confirmed Eruption,3,Observations: Reported,1977,8,7,1982,3,16,1977-08-07,1982-03-16
1150,285040,18633,Confirmed Eruption,1,Observations: Reported,1981,2,27,1981,2,27,1981-02-27,1981-02-27
1151,285040,18631,Confirmed Eruption,1,Observations: Reported,1978,5,14,1978,5,17,1978-05-14,1978-05-17
1152,285040,18632,Confirmed Eruption,1,Observations: Reported,1978,12,12,1979,5,11,1978-12-12,1979-05-11
1153,285050,18659,Confirmed Eruption,1,Observations: Reported,1985,6,19,1985,6,22,1985-06-19,1985-06-22
1154,285050,18660,Confirmed Eruption,2,Observations: Reported,1988,12,10,1989,5,16,1988-12-10,1989-05-16
1155,285050,18661,Confirmed Eruption,1,Observations: Reported,2004,2,25,2004,4,19,2004-02-25,2004-04-19
1211,284040,18279,Confirmed Eruption,1,Observations: Reported,2008,1,7,2008,1,7,2008-01-07,2008-01-07
1212,284040,18280,Confirmed Eruption,1,Observations: Reported,2008,5,8,2008,5,8,2008-05-08,2008-05-08
1213,284040,18281,Confirmed Eruption,1,Observations: Reported,2009,4,1,2009,4,1,2009-04-01,2009-04-01
1214,284040,18282,Confirmed Eruption,1,Observations: Reported,2010,4,10,2010,7,21,2010-04-10,2010-07-21
1215,284040,18273,Confirmed Eruption,3,Observations: Reported,2000,6,27,2000,9,28,2000-06-27,2000-09-28
1216,284040,18274,Confirmed Eruption,2,Observations: Reported,2001,1,11,2002,11,24,2001-01-11,2002-11-24
1217,284040,18275,Confirmed Eruption,1,Observations: Reported,2004,11,30,2004,12,9,2004-11-30,2004-12-09
1218,284040,18276,Confirmed Eruption,1,Observations: Reported,2005,4,12,2005,5,18,2005-04-12,2005-05-18
1219,284040,18277,Confirmed Eruption,1,Observations: Reported,2006,2,17,2006,2,17,2006-02-17,2006-02-17
1220,284040,18278,Confirmed Eruption,1,Observations: Reported,2006,8,23,2006,8,23,2006-08-23,2006-08-23
1221,284040,18272,Confirmed Eruption,3,Observations: Reported,1983,10,3,1983,10,4,1983-10-03,1983-10-04
1222,284070,18323,Confirmed Eruption,2,Observations: Reported,1970,1,29,1970,6,16,1970-01-29,1970-06-16
1223,300125,19125,Confirmed Eruption,3,Observations: Reported,1996,1,2,1996,1,3,1996-01-02,1996-01-03
1224,300120,20907,Confirmed Eruption,2,Observations: Reported,2013,10,23,2013,10,26,2013-10-23,2013-10-26
1225,300120,20908,Confirmed Eruption,3,Observations: Reported,2014,6,6,2015,8,6,2014-06-06,2015-08-06
1226,300120,22177,Confirmed Eruption,2,Observations: Reported,2016,11,20,2016,11,20,2016-11-20,2016-11-20
1227,300130,22265,Confirmed Eruption,3,Observations: Reported,2018,4,28,2018,9,30,2018-04-28,2018-09-30
1228,300130,22309,Confirmed Eruption,2,Observations: Reported,2019,2,16,2019,9,24,2019-02-16,2019-09-24
1229,300130,19184,Confirmed Eruption,3,Observations: Reported,1970,5,11,1982,10,11,1970-05-11,1982-10-11
1230,300130,19186,Confirmed Eruption,3,Observations: Reported,1996,1,2,2000,12,20,1996-01-02,2000-12-20
1231,300130,19187,Confirmed Eruption,3,Observations: Reported,2001,11,15,2016,4,1,2001-11-15,2016-04-01
1232,300130,22178,Confirmed Eruption,2,Observations: Reported,2016,10,5,2016,10,8,2016-10-05,2016-10-08
1233,300130,22230,Confirmed Eruption,3,Observations: Reported,2017,6,4,2018,9,30,2017-06-04,2018-09-30
